Haul Truck Template;TimeStamp;Aftercooler Temperature;Air Filter;Boost Pressure;Brake Air Pressure;Brake Stroke;Delta Exhaust Temp Engine Load;Differential Temperature;Engine Coolant Temperature;Engine Fuel Rate;Engine Load;Engine Oil Pressure;Engine RPM;Ground Speed;Hourly Average Delta Exhaust Temp Engine Load;Hourly Average Delta Front Suspension;Hourly Average Delta Rear Suspension;Latitude;Left Exhaust Temperature;Left Front Brake Temperature;Left Front Suspension Cylinder;Left Rear Brake Temperature;Left Rear Suspension Cylinder;Longitude;Name;Operator;Payload;Payload Status;Payload_Count;Payload_Histogram;Payload_Intermediate;Right Exhaust Temperature;Right Front Brake Temperature;Right Front Suspension Cylinder;Right Rear Brake Temperature;Right Rear Suspension Cylinder;Shift Payload Total;Step;Suspension Delta Front Cylinders;Suspension Delta Rear Cylinders;System Voltage;Truck Code
Truck 101;8/22/2021 4:07:52.438 PM;66.91805;7.069972;190.4169;0;0;27.76634;0;90.13964;320.3257;76.37784;448.9807;1942.862;20.52151;39.60464;40.59821;52.13811;48.7280708107699;480.0645;76.70381;3091.256;74.96767;2825.131;87.8042711920995;Truck 101;Ray Emery;20.3;Travelling;1;638;638;467.5725;76.3785;3071.229;76.11124;2724.803;3355.52709960938;7;7.522176;96.15681;0;101
Truck 101;8/22/2021 4:08:52.438 PM;65.91066;7.039116;190.3365;0;0;25.68839;0;87.26569;324.1718;94.47232;450.6866;1908.057;6.13082;39.52477;39.12663;50.47187;48.7291494191241;480.8564;74.31704;3075.505;75.48228;2772.323;87.8017855506709;Truck 101;Ray Emery;20.6;Travelling;1;638;638;458.3096;76.25543;3104.358;75.95557;2733.326;3365.626953125;7;17.90285;51.07786;0;101
Truck 101;8/22/2021 4:09:52.438 PM;65.50652;7.16997;192.505;0;0;40.75704;0;88.15503;324.594;99.68124;454.5823;1846.801;12.49055;39.4449;37.65505;48.80563;48.7302280274782;489.6671;74.61846;3072.153;77.08003;2814.955;87.7992999092424;Truck 101;Ray Emery;202;Queued;1;640;640;449.0525;75.29451;3077.053;76.97108;2742.612;3375.72705078125;7;12.17205;86.35729;0;101
Truck 101;8/22/2021 4:10:52.438 PM;64.97184;7.198097;189.474;0;0;42.86897;0;89.13155;322.956;88.55765;458.6552;1871.513;12.55316;39.5337;57.31046;64.7354;48.7313066358324;495.977;74.81246;3033.056;76.08617;2839.323;87.7968142678138;Truck 101;Ray Emery;202;Emptying;1;640;640;455.2372;75.19955;3060.48;76.42403;2776.176;3388.2451171875;7;24.36139;53.00018;0;101
Truck 101;8/22/2021 4:11:52.438 PM;65.1535;7.206578;186.4126;0;0;40.91121;0;90.80682;318.2152;68.46245;448.1341;1899.098;20.24632;39.64683;55.17907;62.38338;48.7323852441866;490.8175;73.97413;3016.964;75.08543;2816.077;87.7951748757315;Truck 101;Ray Emery;19.7;Travelling;1;640;640;463.8984;74.96635;3041.603;75.88766;2795.486;3401.11181640625;7;26.80525;17.94738;0;101
Truck 101;8/22/2021 4:12:52.438 PM;64.50484;7.115252;186.3823;0;0;38.95346;0;90.59469;314.5992;52.69339;431.1579;1898.038;19.79982;39.75995;53.04767;60.03136;48.7334638525407;488.8203;75.57771;2980.942;76.2345;2794.833;87.7967714779374;Truck 101;Ray Emery;20.6;Travelling;1;640;640;448.889;76.20498;2993.951;75.41968;2810.22;3413.97827148438;7;19.27495;14.45692;0;101
Truck 101;8/22/2021 4:13:52.438 PM;64.59741;7.02617;192.3248;0;0;36.9957;0;90.7403;319.8899;51.68546;441.2639;1872.224;19.76435;39.87307;50.91628;57.67934;48.7345424608949;488.2127;76.01669;2979.605;74.86352;2734.331;87.7983680801432;Truck 101;Ray Emery;19.6;Travelling;1;640;640;447.4889;74.23518;3048.754;76.59005;2765.775;3426.84497070313;7;76.4297;18.27232;0;101
Truck 101;8/22/2021 4:14:52.438 PM;65.24638;7.020178;190.7344;0;0;35.03795;0;89.03262;322.7397;66.10564;442.4761;1887.4;20.1114;39.9862;48.78489;55.32732;48.7356210692491;476.9434;74.82246;2930.623;75.08212;2761.464;87.7999646823491;Truck 101;Ray Emery;19.4;Travelling;1;640;640;451.5396;75.91592;3052.659;77.6209;2717.71;3439.71166992188;7;109.4932;58.00484;0;101
Truck 101;8/22/2021 4:15:52.438 PM;66.20102;7.025563;190.9336;0;0;33.0802;0;88.10199;324.4502;86.41154;445.781;1865.047;20.39043;40.09932;46.6535;52.9753;48.7366996776032;483.2259;74.76651;2929.872;75.27209;2772.321;87.801561284555;Truck 101;Ray Emery;19.7;Travelling;1;640;640;456.5761;74.73151;2977.184;76.81874;2719.34;3452.57836914063;7;60.61927;54.66539;0;101
Truck 101;8/22/2021 4:16:52.438 PM;67.04836;6.981072;190.11;0;0;32.51718;0;90.24663;325.7863;99.16601;454.6566;1880.699;20.25851;40.21244;44.5221;50.62327;48.7377782859574;486.4898;74.79159;2957.634;75.37563;2791.037;87.8031578867609;Truck 101;Ray Emery;19.5;Travelling;1;640;640;454.0042;74.6934;2976.053;75.84684;2707.695;3465.44506835938;7;29.05563;93.63321;0;101
Truck 101;8/22/2021 4:17:52.438 PM;65.78724;6.899736;190.3864;0;0;14.6798;0;92.53987;329.8413;95.92891;458.7115;1902.339;19.83032;40.32557;42.39071;48.27125;48.7388568943116;480.0311;74.91152;2987.401;74.06046;2823.875;87.8047544889668;Truck 101;Ray Emery;20.8;Travelling;1;640;640;457.9379;74.86788;2967.127;74.18009;2680.895;3478.31176757813;7;34.75296;155.9467;0;101
Truck 101;8/22/2021 4:18:52.438 PM;64.0445;6.92402;190.9405;0;0;18.63781;0;91.93401;325.566;78.84236;451.5013;1904.171;19.6662;40.43869;40.25932;45.91923;48.7399355026657;486.4874;74.90221;2990.326;72.56165;2808.764;87.8063510911727;Truck 101;Ray Emery;19.6;Travelling;1;640;640;451.8443;73.98682;3023.295;74.55898;2713.542;3491.17846679688;7;26.2687;87.87963;0;101
Truck 101;8/22/2021 4:19:52.438 PM;64.62954;6.911707;190.3499;0;0;22.59582;0;89.86589;322.1393;59.21318;453.6173;1898.486;19.68182;40.55182;38.12793;43.56721;48.7410141110199;492.3866;72.01217;3012.194;73.43237;2800.541;87.8079476933785;Truck 101;Ray Emery;20.4;Travelling;1;640;640;445.4552;74.29798;3024.786;73.77141;2735.764;3504.044921875;7;15.8187;76.25859;0;101
Truck 101;8/22/2021 4:20:52.438 PM;65.66731;6.791931;190.6544;0;0;26.55384;0;87.36372;319.7175;50.03073;452.5409;1896.795;5.787975;40.60213;48.99681;62.24131;48.7420927193741;496.202;71.76466;2962.122;73.64717;2836.546;87.8095442955844;Truck 101;Ray Emery;19.9;Travelling;1;640;640;444.5872;75.27905;3026.277;73.71136;2709.729;3516.91162109375;7;51.95452;127.732;0;101
Truck 101;8/22/2021 4:21:52.438 PM;65.72044;7.048287;188.1977;0;0;30.51185;0;86.71847;324.55;57.37139;448.1617;1899.567;12.10183;40.64339;48.02458;60.2298;48.7431713277282;490.7055;71.76971;2972.875;72.05611;2821.732;87.8111408977903;Truck 101;Ray Emery;19.9;Waiting;1;640;640;444.4379;75.75218;2975.154;75.74261;2740.18;3529.7783203125;7;13.99593;76.91668;0;101
Truck 101;8/22/2021 4:22:52.438 PM;65.48756;7.047279;186.1284;0;0;34.46986;0;86.27531;317.8047;76.37756;449.4364;1883.462;12.18944;40.68466;47.05235;58.2183;48.7442499360824;485.0625;73.04002;2919.49;73.68413;2810.388;87.8127374999962;Truck 101;Ray Emery;19.9;Waiting;1;640;640;441.5208;75.47497;3005.437;76.0959;2732.557;3542.64501953125;7;83.83186;85.52969;0;101
Truck 101;8/22/2021 4:23:52.438 PM;66.19576;7.207219;188.7709;0;0;38.42787;0;88.11766;324.6532;94.47215;439.5724;1866.723;3.513253;40.72592;46.08012;56.2068;48.7453285444366;487.906;74.04629;2878.459;75.93252;2825.559;87.8143341022021;Truck 101;Ray Emery;193;Loading;1;642;642;447.5164;75.7533;3012.238;75.55222;2735.022;3555.51171875;7;107.1057;73.72081;0;101
Truck 101;8/22/2021 4:24:52.438 PM;67.4909;7.052719;191.2635;0;0;52.94637;0;89.00352;323.7674;99.68128;445.1033;1838.563;12.41364;40.76718;45.10789;54.1953;48.7464071527907;495.3259;74.40336;2909.517;76.08415;2752.245;87.8159307044079;Truck 101;Ray Emery;193;Loading;1;642;642;442.3795;77.19907;2962.664;76.65071;2727.602;3568.37841796875;7;59.44419;19.59028;0;101
Truck 101;8/22/2021 4:25:52.438 PM;66.04465;7.061211;189.1907;0;0;48.63829;0;90.28121;325.7747;88.55788;435.687;1891.696;9.354122;40.80844;44.13567;52.1838;48.7474857611449;488.3374;75.39143;2929.439;76.04436;2742.657;87.8175273066138;Truck 101;Ray Emery;193;Loading;1;642;642;435.5319;76.92239;2992.979;77.13821;2688.85;3576.11767578125;7;79.65225;59.92089;0;101
Truck 101;8/22/2021 4:26:52.438 PM;65.3712;7.010157;187.865;0;0;46.4568;0;91.72872;328.1282;68.46272;428.3896;1911.856;4.465939;40.8497;43.16344;50.17229;48.7485643694991;500.1274;76.28078;2918.663;77.87431;2781.158;87.8191239088197;Truck 101;Ray Emery;193;Hauling;1;642;642;445.3468;76.53368;3014.077;77.22906;2705.524;3583.11767578125;7;92.03308;79.7023;0;101
Truck 101;8/22/2021 4:27:52.438 PM;65.19612;7.038337;190.1524;0;0;44.2753;0;92.34037;321.2046;52.69352;437.2854;1851.876;0;40.89097;42.19121;48.16079;48.7496429778532;497.9535;75.90444;2927.885;76.65656;2801.84;87.8207205110256;Truck 101;Ray Emery;19.6;Waiting;1;642;642;440.843;74.3291;2951.945;75.33311;2703.171;3590.11767578125;7;94.26335;80.92404;0;101
Truck 101;8/22/2021 4:28:52.438 PM;65.57779;7.0703;185.5027;0;0;42.09381;0;89.64307;325.113;51.68536;452.9119;1880.871;0;40.93223;41.21898;46.14929;48.7507215862074;495.445;76.77646;2950.878;75.77991;2835.258;87.8223171132315;Truck 101;Ray Emery;20.1;Waiting;1;642;642;443.2333;74.52213;2995.396;74.70861;2633.392;3597.11767578125;7;95.42284;80.19631;0;101
Truck 101;8/22/2021 4:29:52.438 PM;64.79516;7.026438;187.1548;0;0;39.91231;0;87.76326;326.0146;66.10538;456.85;1896.994;0;40.97349;40.24675;44.13779;48.7518001945616;488.6473;76.97881;2999.648;75.16675;2817.806;87.8239137154374;Truck 101;Ray Emery;19.1;Waiting;1;642;642;455.2922;76.42236;2951.754;73.63931;2701.947;3604.11767578125;7;96.58232;79.46858;0;101
Truck 101;8/22/2021 4:30:52.438 PM;64.76775;7.136592;184.9436;0;0;37.73082;0;89.4191;322.3131;86.4113;460.813;1909.009;19.82499;40.76894;47.65601;69.08892;48.7528788029157;489.9009;77.02572;3040.302;75.43459;2807.055;87.8255103176432;Truck 101;Ray Emery;203;Loading;1;644;644;457.0485;74.17982;3043.049;75.1121;2735.087;3611.11767578125;7;97.74181;78.74084;0;101
Truck 101;8/22/2021 4:31:52.438 PM;65.01806;7.052527;189.1;0;0;45.90113;0;90.25159;326.3291;99.16594;462.7575;1929.102;12.2195;40.52893;47.41441;66.64983;48.7539574112699;498.7465;76.45693;3012.572;76.23568;2768.734;87.8271069198491;Truck 101;Ray Emery;203;Loading;1;642;642;452.8353;73.02022;2958.591;76.17272;2729.581;3618.11767578125;7;98.90129;78.01311;0;101
Truck 101;8/22/2021 4:32:52.438 PM;65.19083;6.963065;187.8772;0;0;43.94051;0;90.08397;327.2437;95.92906;456.1965;1867.76;18.39432;40.28893;47.17281;64.21075;48.7550360196241;498.9618;75.84644;3009.79;75.39412;2777.246;87.828703522055;Truck 101;Ray Emery;203;Hauling;1;642;642;458.1342;72.92148;3053.494;75.45137;2746.478;3625.11767578125;7;100.0608;77.28539;0;101
Truck 101;8/22/2021 4:33:52.438 PM;66.01723;6.949682;187.0858;0;0;43.22456;0;90.47021;325.0241;78.84264;465.0907;1894.758;18.60672;40.04892;46.9312;61.77166;48.7561146279782;487.2204;73.98078;2951.951;74.04922;2824.929;87.8303001242609;Truck 101;Ray Emery;203;Hauling;1;642;642;460.1413;73.02699;3056.706;75.3701;2752.468;3632.11767578125;7;101.2203;76.55765;0;101
Truck 101;8/22/2021 4:34:52.438 PM;66.73788;6.937613;188.9282;0;0;42.50861;0;89.78504;323.543;59.21339;457.8211;1901.307;18.78927;39.80892;46.6896;59.33258;48.7571932363324;484.613;74.77935;2960.173;75.74967;2805.915;87.8318967264668;Truck 101;Ray Emery;203;Hauling;1;642;642;461.2146;75.03725;3015.269;77.16425;2753.932;3639.11767578125;7;102.3797;75.82992;0;101
Truck 101;8/22/2021 4:35:52.438 PM;65.63449;6.940012;190.9698;0;0;41.79266;0;89.86972;324.1661;50.03074;456.5576;1915.055;18.47157;39.56892;46.44799;56.89349;48.7582718446866;486.8695;74.81213;2968.605;75.03556;2751.466;87.8334933286727;Truck 101;Ray Emery;203;Hauling;1;642;642;453.3031;74.90188;3016.812;77.38629;2732.299;3646.11767578125;7;103.5392;75.10219;0;101
Truck 101;8/22/2021 4:36:52.438 PM;63.81374;6.894236;193.6094;0;0;41.0767;0;89.05444;324.6451;57.37119;466.7418;1938.634;18.4031;39.32891;46.20639;54.4544;48.7593504530407;486.1855;75.73566;3024.381;76.34783;2770.891;87.8350899308785;Truck 101;Ray Emery;203;Hauling;1;642;642;445.8209;74.46124;2999.078;75.09177;2676.917;3653.11767578125;7;104.6987;74.37445;0;101
Truck 101;8/22/2021 4:37:52.438 PM;64.10439;6.919603;189.3312;0;0;40.36075;0;91.16808;326.6154;76.37729;453.131;1937.302;18.04343;39.08891;45.96479;52.01532;48.7604290613949;488.166;73.78561;3014.311;75.69628;2848.065;87.8366865330844;Truck 101;Ray Emery;203;Hauling;1;642;642;441.2996;73.4209;3022.862;74.00067;2767.7;3660.11767578125;7;105.8582;73.64672;0;101
Truck 101;8/22/2021 4:38:52.438 PM;65.71643;7.082088;188.31;0;0;39.6448;0;90.74934;326.0009;94.47198;456.2836;1885.464;17.94449;38.84891;45.72318;49.57623;48.7615076697491;486.3007;74.64043;3004.163;76.9895;2895.589;87.8382831352903;Truck 101;Ray Emery;203;Hauling;1;642;642;445.8918;75.25874;2974.167;73.12875;2737.677;3667.11767578125;7;107.0177;72.91899;0;101
Truck 101;8/22/2021 4:39:52.438 PM;66.8249;7.059515;190.4534;0;0;23.55367;0;90.37159;324.8997;99.68133;458.4427;1907.733;18.17202;38.6089;45.48158;47.13714;48.7625862781032;485.1513;73.96645;3068.719;76.75591;2867.573;87.8398797374962;Truck 101;Ray Emery;203;Hauling;1;642;642;461.5977;75.21532;2992.9;74.00842;2782.205;3674.11767578125;7;108.1772;72.19125;0;101
Truck 101;8/22/2021 4:40:52.438 PM;64.8346;6.914846;190.7544;0;0;23.21707;0;88.08676;324.0467;88.55811;456.5717;1853.426;18.28894;38.54816;49.66561;80.19944;48.7636648864574;488.979;74.05779;3067.621;74.57211;2895.71;87.8414763397021;Truck 101;Ray Emery;203;Hauling;1;642;642;463.8245;73.58038;2989.806;74.75243;2830.848;3681.11767578125;7;109.3367;71.46352;0;101
Truck 101;8/22/2021 4:41:52.438 PM;65.25687;6.963309;190.3078;0;0;27.30808;0;87.58683;316.2458;68.46298;452.2787;1850.183;18.06172;38.51326;50.50954;77.52863;48.7647434948116;486.7538;74.76366;3031.489;73.63916;2855.811;87.8430729419079;Truck 101;Ray Emery;203;Hauling;1;642;642;440.1213;74.31976;2922.889;74.84692;2838.023;3688.11767578125;7;110.4961;70.73579;0;101
Truck 101;8/22/2021 4:42:52.438 PM;64.73158;6.988202;193.6374;0;0;31.39909;0;89.54604;318.6809;52.69364;449.979;1876.96;18.01569;38.47836;51.35347;74.85781;48.7658221031657;489.3162;74.97725;3022.852;75.35792;2825.569;87.8446695441138;Truck 101;Ray Emery;203;Hauling;1;642;642;441.6916;75.66757;2916.368;74.53502;2804.714;3695.11767578125;7;111.6556;70.00806;0;101
Truck 101;8/22/2021 4:43:52.438 PM;67.37157;6.900684;192.5707;0;0;35.49009;0;91.2633;321.5252;51.68526;439.7301;1925.113;12.65603;38.44347;52.19741;72.187;48.7669007115199;494.5327;73.5606;3056.022;75.4178;2850.957;87.8462661463197;Truck 101;Ray Emery;203;Hauling;1;642;642;445.2295;75.71697;2892.615;74.57791;2768.177;3702.11767578125;7;112.8151;69.28033;0;101
Truck 101;8/22/2021 4:44:52.438 PM;68.09053;7.002943;190.7686;0;0;39.5811;0;90.5234;330.2362;66.10512;437.5495;1903.112;17.92216;38.40857;53.04134;69.51618;48.7679793198741;495.4167;73.65519;2987.925;75.61056;2808.931;87.8478627485256;Truck 101;Ray Emery;203;Hauling;1;642;642;447.056;75.29678;2899.722;74.7356;2720.701;3709.11767578125;7;113.9746;68.5526;0;101
Truck 101;8/22/2021 4:45:52.438 PM;66.75279;7.045441;190.1879;0;0;43.67211;0;90.19334;330.3118;86.41106;446.276;1863.896;17.954;38.37367;53.88528;66.84537;48.7690579282282;493.5934;73.4863;3083.818;73.89346;2856.385;87.8494593507315;Truck 101;Ray Emery;203;Hauling;1;642;642;449.9215;72.67326;2970.08;74.97298;2709.037;3716.11767578125;7;115.1341;67.82486;0;101
Truck 101;8/22/2021 4:46:52.438 PM;65.7734;7.056099;186.233;0;0;54.25325;0;89.33879;326.1913;99.16587;448.4133;1916.036;16.57027;38.33877;54.72921;64.17455;48.7701365365824;495.2596;72.98199;2971.417;73.99947;2874.65;87.8510559529374;Truck 101;Ray Emery;203;Hauling;1;642;642;441.0063;72.90898;3017.249;74.33466;2745.4;3723.11767578125;7;116.2936;67.09713;0;101
Truck 101;8/22/2021 4:47:52.438 PM;64.61994;7.187175;189.6355;0;0;70.37118;0;91.06045;319.6905;95.92921;450.1414;1906.285;4.421668;38.30387;55.57315;61.50374;48.7712151449366;502.0785;74.26279;2953.836;74.53589;2803.369;87.8526525551432;Truck 101;Ray Emery;203;Hauling;1;642;642;440.1649;73.79993;2968.341;74.48742;2783.825;3730.11767578125;7;117.453;66.3694;0;101
Truck 101;8/22/2021 4:48:52.438 PM;64.62292;7.16321;187.4575;0;0;68.76563;0;92.57156;330.4515;78.84291;449.3232;1876.626;12.7883;38.26898;56.41708;58.83292;48.7722937532907;496.1114;74.56465;3030.082;75.2728;2796.822;87.8542491573491;Truck 101;Ray Emery;203;Queued;1;642;642;448.3839;74.3102;3020.6;74.5336;2766.695;3737.11767578125;7;118.6125;65.64166;0;101
Truck 101;8/22/2021 4:49:52.438 PM;65.24772;7.114563;188.8052;0;0;67.16008;0;91.85461;332.8192;59.21361;446.6874;1874.133;3.562393;38.23408;57.26101;56.16211;48.7733723616449;493.0285;73.78017;3069.761;74.16141;2799.62;87.855845759555;Truck 101;Ray Emery;20.6;Emptying;1;640;640;448.0143;74.40182;2942.726;73.64017;2756.315;3744.11767578125;7;119.772;64.91393;0;101
Truck 101;8/22/2021 4:50:52.438 PM;65.04388;6.991992;196.319;0;0;65.55453;0;88.21526;330.0454;50.03076;447.4732;1863.974;20.20482;38.53997;52.85295;95.07606;48.7744509699991;491.3312;72.76482;3056.23;74.34734;2811.013;87.8574423617609;Truck 101;Ray Emery;20.7;Travelling;1;638;638;446.4009;74.63763;2935.098;74.43435;2746.788;3751.11767578125;7;120.9315;64.1862;0;101
Truck 101;8/22/2021 4:51:52.438 PM;65.10207;7.059905;189.9709;0;0;63.94898;0;87.53642;327.6021;57.371;452.6544;1851.355;20.02539;38.89501;52.21613;91.8135;48.7755295783532;491.8933;72.93168;2949.955;74.40478;2780.688;87.8590389639668;Truck 101;Ray Emery;20.5;Travelling;1;638;638;447.1505;75.40065;2980.067;74.54518;2758.363;3758.11767578125;7;55.27964;27.49457;0;101
Truck 101;8/22/2021 4:52:52.438 PM;65.0489;6.894156;187.9109;0;0;62.34343;0;88.3175;327.2019;76.37701;458.7319;1846.031;3.540382;39.25005;51.5793;88.55093;48.7766081867074;498.9567;74.55908;2992.865;75.06244;2812.302;87.8606355661727;Truck 101;Ray Emery;210;Queued;1;640;640;448.1057;75.1928;3052.053;75.14579;2738.259;3765.11767578125;7;48.92799;67.38522;0;101
Truck 101;8/22/2021 4:53:52.438 PM;65.14288;7.018626;188.7449;0;0;60.73788;0;89.36502;333.5307;94.47181;456.8325;1907.776;12.36339;39.60508;50.94247;85.28838;48.7776867950616;507.3411;76.47321;3001.719;74.90373;2799.231;87.8622321683785;Truck 101;Ray Emery;210;Queued;1;640;640;445.067;76.95614;3025.034;76.61359;2705.296;3772.11767578125;7;20.57233;90.84697;0;101
Truck 101;8/22/2021 4:54:52.438 PM;64.65347;7.003654;189.4179;0;0;57.83421;0;89.88156;327.4533;99.68137;452.1325;1909.532;10.39792;39.96012;50.30565;82.02582;48.7787654034157;504.7398;75.13232;2954.781;73.96038;2801.014;87.8638287705844;Truck 101;Ray Emery;20.1;Emptying;1;640;640;446.9056;76.77553;2977.251;76.31042;2738.378;3779.11767578125;7;16.09834;60.37687;0;101
Truck 101;8/22/2021 4:55:52.438 PM;64.08748;6.944511;189.0836;0;0;56.31598;0;90.89328;328.4868;88.55834;456.8823;1894.048;20.48133;40.31516;49.66882;78.76325;48.7798440117699;501.0349;74.77393;2961.203;74.21114;2775.254;87.8654253727903;Truck 101;Ray Emery;20.4;Travelling;1;640;640;456.8141;74.82674;2960.676;76.86435;2689.069;3791.88598632813;7;9.320185;77.19064;0;101
Truck 101;8/22/2021 4:56:52.438 PM;66.1796;6.961182;192.2391;0;0;52.1745;0;90.4355;326.7695;68.46325;457.3072;1882.828;19.92662;40.6702;49.03199;75.50069;48.7809226201241;490.0407;75.03514;2937.885;75.02613;2776.419;87.8670219749962;Truck 101;Ray Emery;20;Travelling;1;640;640;462.3418;76.54208;3018.944;77.25315;2698.704;3805.48583984375;7;83.05261;82.21694;0;101
Truck 101;8/22/2021 4:57:52.438 PM;66.75907;6.852204;195.5517;0;0;48.03302;0;90.2717;320.1777;52.69377;450.3184;1897.557;19.77818;41.02523;48.39517;72.23813;48.7820012284782;490.5595;74.80511;2989.422;74.94298;2778.686;87.8662697549283;Truck 101;Ray Emery;19.9;Travelling;1;640;640;462.7341;75.19458;3050.421;76.85866;2727.875;3819.0859375;7;60.23682;32.05767;0;101
Truck 101;8/22/2021 4:58:52.438 PM;66.16069;6.889544;191.7053;0;0;43.89154;0;89.53088;315.3321;51.68516;443.2594;1906.242;19.63705;41.38027;47.75834;68.97557;48.7830798368324;488.8996;76.36137;3043.041;75.20001;2809.182;87.8651788151433;Truck 101;Ray Emery;20.6;Travelling;1;640;640;449.3564;74.76653;3087.665;75.89196;2683.812;3832.68603515625;7;51.71904;101.0282;0;101
Truck 101;8/22/2021 4:59:52.438 PM;67.65437;6.93007;190.8331;0;0;39.75006;0;89.97957;312.9329;66.10487;445.5709;1901.548;20.00612;41.73531;47.12151;65.71301;48.7841584451866;483.894;75.82681;3012.007;74.91105;2783.738;87.8640878753584;Truck 101;Ray Emery;20;Travelling;1;640;640;447.1439;74.88069;3121.511;76.40306;2709.306;3846.28588867188;7;130.9824;68.13026;0;101
Truck 101;8/22/2021 5:00:52.438 PM;65.50703;7.009037;195.3149;0;0;35.60858;0;88.76505;318.1566;86.41081;447.8629;1832.359;19.78004;41.77028;66.68983;83.13488;48.7852370535407;490.0314;73.40163;3037.474;75.82261;2833.295;87.8629969355734;Truck 101;Ray Emery;19.5;Travelling;1;640;640;451.7224;75.35763;3086.316;77.47111;2688.764;3859.88598632813;7;69.35813;115.073;0;101
Truck 101;8/22/2021 5:01:52.438 PM;66.65401;7.019854;194.4055;0;0;27.632;0;87.96957;318.7395;99.16579;440.8416;1826.769;19.54414;41.7591;64.95534;82.61226;48.7863156618949;485.5265;74.07542;3043.99;73.34729;2847.405;87.8619059957885;Truck 101;Ray Emery;20.1;Travelling;1;640;640;457.8657;76.87809;3048.459;77.35345;2693.999;3873.48583984375;7;19.6892;160.9513;0;101
Truck 101;8/22/2021 5:02:52.438 PM;65.83943;6.986598;194.9272;0;0;29.27942;0;87.68852;314.0923;95.92936;451.3757;1861.637;19.70749;41.74791;63.22085;82.08964;48.7873942702491;487.9903;75.05604;3065.185;73.55639;2800.513;87.8608150560035;Truck 101;Ray Emery;19.3;Travelling;1;640;640;457.1898;76.04231;3034.384;75.79001;2724.825;3887.0859375;7;33.24839;85.07644;0;101
Truck 101;8/22/2021 5:03:52.438 PM;64.71808;6.991614;191.5834;0;0;31.63107;0;89.95243;319.4896;78.84318;452.4287;1929.083;20.01456;41.73673;61.48635;81.56702;48.7884728786032;490.7079;74.00443;2997.589;74.63357;2764.111;87.8597241162186;Truck 101;Ray Emery;20.4;Travelling;1;640;640;451.1439;75.13118;3086.23;74.96376;2724.132;3900.68603515625;7;77.20686;36.10735;0;101
Truck 101;8/22/2021 5:04:52.438 PM;63.46019;7.002993;193.4494;0;0;33.98271;0;91.42447;324.7893;59.21382;452.3372;1924.373;20.10053;41.72555;59.75186;81.0444;48.7895514869574;494.8598;74.88204;3012.72;73.65343;2767.181;87.8586331764336;Truck 101;Ray Emery;20.9;Travelling;1;640;640;445.585;77.26201;3056.792;75.54176;2719.991;3914.28588867188;7;46.94603;45.66055;0;101
Truck 101;8/22/2021 5:05:52.438 PM;63.97293;7.090924;193.6151;0;0;36.33435;0;90.32975;327.0844;50.03077;450.6162;1950.112;12.38006;41.71437;58.01737;80.52177;48.7906300953116;494.5039;73.19849;2976.219;73.39375;2784.089;87.8575422366487;Truck 101;Ray Emery;20.3;Waiting;1;640;640;446.6702;75.00928;3001.739;75.33296;2797.862;3927.88598632813;7;32.89566;31.84468;0;101
